feature,importance
cat__customerID_8884-MRNSU,0.0
cat__customerID_8816-VXNZD,0.0
cat__customerID_8859-DZTGQ,0.0
cat__customerID_8859-YSTWS,0.0
cat__customerID_8861-HGGKB,0.0
cat__customerID_8865-TNMNX,0.0
cat__customerID_8868-GAGIO,0.0
cat__customerID_8868-WOZGU,0.0
cat__customerID_8869-LIHMK,0.0
cat__customerID_8871-JLMHM,0.0
cat__customerID_8874-EJNSR,0.0
cat__customerID_8875-AKBYH,0.0
cat__customerID_8878-HMWBV,0.0
cat__customerID_8878-RYUKI,0.0
cat__customerID_8879-XUAHX,0.0
cat__customerID_8879-ZKJOF,0.0
cat__customerID_8882-TLVRW,0.0
cat__customerID_8883-ANODQ,0.0
cat__customerID_8883-GRDWQ,0.0
cat__customerID_8884-ADFVN,0.0
cat__customerID_8884-FEEWR,0.0
cat__customerID_8859-AXJZP,0.0
cat__customerID_8854-CCVSQ,0.0
cat__customerID_8853-TZDGH,0.0
cat__customerID_8835-VSDSE,0.0
cat__customerID_8818-XYFCQ,0.0
cat__customerID_8819-IMISP,0.0
cat__customerID_8819-WFGGJ,0.0
cat__customerID_8821-KVZKQ,0.0
cat__customerID_8821-XNHVZ,0.0
cat__customerID_8822-KNBHV,0.0
cat__customerID_8823-RLPWL,0.0
cat__customerID_8824-RWFXJ,0.0
cat__customerID_8837-VVWLQ,0.0
cat__customerID_8851-RAGOV,0.0
cat__customerID_8838-GPHZP,0.0
cat__customerID_8840-DQLGN,0.0
cat__customerID_8844-TONUD,0.0
cat__customerID_8845-LWKGE,0.0
cat__customerID_8847-GEOOQ,0.0
cat__customerID_8849-AYPTR,0.0
cat__customerID_8849-GYOKR,0.0
cat__customerID_8849-PRIQJ,0.0
cat__customerID_7197-VOJMM,0.0
cat__customerID_7196-LIWRH,0.0
cat__customerID_7191-ADRGF,0.0
cat__customerID_5622-UEJFI,0.0
cat__customerID_5624-RYAMH,0.0
cat__customerID_5627-TVBPP,0.0
cat__customerID_5628-FCGYG,0.0
cat__customerID_5628-RKIFK,0.0
cat__customerID_5630-AHZIL,0.0
cat__customerID_5630-IXDXV,0.0
cat__customerID_5639-NTUPK,0.0
cat__customerID_5640-CAXOA,0.0
cat__customerID_5641-DMBFJ,0.0
cat__customerID_5642-MHDQT,0.0
cat__customerID_5647-FXOTP,0.0
cat__customerID_5647-URDKA,0.0
cat__customerID_5649-ANRML,0.0
cat__customerID_5649-RXQTV,0.0
cat__customerID_5649-TJHOV,0.0
cat__customerID_5649-VUKMC,0.0
cat__customerID_5650-VDUDS,0.0
cat__customerID_5651-CPDND,0.0
cat__customerID_5651-CRHKQ,0.0
cat__customerID_5624-BQSSA,0.0
cat__customerID_5619-PTMIK,0.0
cat__customerID_5570-PTWEH,0.0
cat__customerID_5616-PRTNT,0.0
cat__customerID_5574-NXZIU,0.0
cat__customerID_5575-GNVDE,0.0
cat__customerID_5577-OTWWW,0.0
cat__customerID_5578-NKCXI,0.0
cat__customerID_5583-SXDAG,0.0
cat__customerID_5590-BYNII,0.0
cat__customerID_5590-ZSKRV,0.0
cat__customerID_5593-SUAOO,0.0
cat__customerID_5597-GLBUC,0.0
cat__customerID_5598-IKHQQ,0.0
cat__customerID_5599-HVLTW,0.0
cat__customerID_5600-KTXFM,0.0
cat__customerID_5600-PDUJF,0.0
cat__customerID_5602-BVFMK,0.0
cat__customerID_5605-IYGFG,0.0
cat__customerID_5605-XNWEN,0.0
cat__customerID_5606-AMZBO,0.0
cat__customerID_5609-CEBID,0.0
cat__customerID_5609-IMCGG,0.0
cat__customerID_5651-WYIPH,0.0
cat__customerID_5655-JSMZM,0.0
cat__customerID_5656-JAMLX,0.0
cat__customerID_5656-MJEFC,0.0
cat__customerID_5697-GOMBF,0.0
cat__customerID_5698-BQJOH,0.0
cat__customerID_5699-BNCAS,0.0
cat__customerID_5701-SVCWR,0.0
cat__customerID_5701-YVSVF,0.0
cat__customerID_5701-ZIKJE,0.0
cat__customerID_5702-KVQRD,0.0
cat__customerID_5702-SKUOB,0.0
cat__customerID_5707-ORNDZ,0.0
cat__customerID_5707-ZMDJP,0.0
cat__customerID_5708-EVONK,0.0
cat__customerID_5709-LVOEQ,0.0
cat__customerID_5712-AHQNN,0.0
cat__customerID_5712-PTIWW,0.0
cat__customerID_5712-VBOXD,0.0
cat__customerID_5716-EZXZN,0.0
cat__customerID_5716-LIBJC,0.0
cat__customerID_5724-BIDBU,0.0
cat__customerID_5726-CVNYA,0.0
cat__customerID_5696-QURRL,0.0
cat__customerID_5696-EXCYS,0.0
cat__customerID_5696-CEIQJ,0.0
cat__customerID_5676-CFLYY,0.0
cat__customerID_5663-QBGIS,0.0
cat__customerID_5666-CYCYZ,0.0
cat__customerID_5668-MEISB,0.0
cat__customerID_5669-SRAIP,0.0
cat__customerID_5671-RQRLP,0.0
cat__customerID_5671-UUNXD,0.0
cat__customerID_5673-FSSMF,0.0
cat__customerID_5673-TIYIB,0.0
cat__customerID_5678-VFNEQ,0.0
cat__customerID_5693-PIPCS,0.0
cat__customerID_5680-LQOGP,0.0
cat__customerID_5681-LLOEI,0.0
cat__customerID_5684-FJVYR,0.0
cat__customerID_5685-IIXLY,0.0
cat__customerID_5686-CMAWK,0.0
cat__customerID_5687-DKDTV,0.0
cat__customerID_5688-KZTSN,0.0
cat__customerID_5692-ICXLW,0.0
cat__customerID_5572-ZDXHY,0.0
cat__customerID_5569-OUICF,0.0
cat__customerID_5730-DBDSI,0.0
cat__customerID_5451-YHYPW,0.0
cat__customerID_5453-YBTWV,0.0
cat__customerID_5456-ITGIC,0.0
cat__customerID_5458-CQJTA,0.0
cat__customerID_5461-QKNTN,0.0
cat__customerID_5465-BUBFA,0.0
cat__customerID_5469-CTCWN,0.0
cat__customerID_5472-CVMDX,0.0
cat__customerID_5473-KHBPS,0.0
cat__customerID_5474-LAMUQ,0.0
cat__customerID_5478-JJVZK,0.0
cat__customerID_5480-TBGPH,0.0
cat__customerID_5480-XTFFL,0.0
cat__customerID_5481-NTDOH,0.0
cat__customerID_5482-NUPNA,0.0
cat__customerID_5482-PLVPE,0.0
cat__customerID_5482-VXSXJ,0.0
cat__customerID_5485-WUYWF,0.0
cat__customerID_5493-SDRDQ,0.0
cat__customerID_5494-HECPR,0.0
cat__customerID_5453-AXEPF,0.0
cat__customerID_5451-MHQOF,0.0
cat__customerID_5568-DMXZS,0.0
cat__customerID_5449-FIBXJ,0.0
cat__customerID_5419-CONWX,0.0
cat__customerID_5419-JKZNQ,0.0
cat__customerID_5419-JPRRN,0.0
cat__customerID_5424-RLQLC,0.0
cat__customerID_5429-LWCMV,0.0
cat__customerID_5433-KYGHE,0.0
cat__customerID_5438-QMDDL,0.0
cat__customerID_5439-WIKXB,0.0
cat__customerID_5440-FLBQG,0.0
cat__customerID_5442-BXVND,0.0
cat__customerID_5442-PPTJY,0.0
cat__customerID_5442-XSDCW,0.0
cat__customerID_5443-SCMKX,0.0
cat__customerID_5445-GLVOT,0.0
cat__customerID_5445-PZWGX,0.0
cat__customerID_5445-UTODQ,0.0
cat__customerID_5447-VYTKW,0.0
cat__customerID_5447-WZAFP,0.0
cat__customerID_5448-VWNAM,0.0
cat__customerID_5494-WOZRZ,0.0
cat__customerID_5498-IBWPI,0.0
cat__customerID_5498-TXHLF,0.0
cat__customerID_5499-ECUTN,0.0
cat__customerID_5539-TMZLF,0.0
cat__customerID_5542-DHSXL,0.0
cat__customerID_5542-NKVRU,0.0
cat__customerID_5542-TBBWB,0.0
cat__customerID_5543-QDCRY,0.0
cat__customerID_5546-QUERU,0.0
cat__customerID_5549-ZGHFB,0.0
cat__customerID_5550-VFRLC,0.0
cat__customerID_5552-ZNFSJ,0.0
cat__customerID_5553-AOINX,0.0
cat__customerID_5555-RNPGT,0.0
cat__customerID_5561-NWEVX,0.0
cat__customerID_5562-BETPV,0.0
cat__customerID_5562-YJQGT,0.0
cat__customerID_5564-NEMQO,0.0
cat__customerID_5565-FILXA,0.0
cat__customerID_5566-SOEZD,0.0
cat__customerID_5567-GZKQY,0.0
cat__customerID_5567-WSELE,0.0
cat__customerID_5537-UXXVS,0.0
cat__customerID_5536-SLHPM,0.0
cat__customerID_5536-RTPWK,0.0
cat__customerID_5515-IDEJJ,0.0
cat__customerID_5501-TVMGM,0.0
cat__customerID_5502-RLUYV,0.0
cat__customerID_5504-WSIUR,0.0
cat__customerID_5505-OVWQW,0.0
cat__customerID_5510-BOIUJ,0.0
cat__customerID_5512-IDZEI,0.0
cat__customerID_5514-YQENT,0.0
cat__customerID_5515-AKOAJ,0.0
cat__customerID_5515-RUGKN,0.0
cat__customerID_5533-NHFRF,0.0
cat__customerID_5519-NPHVG,0.0
cat__customerID_5519-YLDGW,0.0
cat__customerID_5520-FVEWJ,0.0
cat__customerID_5522-JBWMO,0.0
cat__customerID_5522-NYKPB,0.0
cat__customerID_5524-KHNJP,0.0
cat__customerID_5527-ACHSO,0.0
cat__customerID_5529-GIBVH,0.0
cat__customerID_5729-KLZAR,0.0
cat__customerID_5730-RIITO,0.0
cat__customerID_7190-XHTWJ,0.0
cat__customerID_5930-GBIWP,0.0
cat__customerID_5934-RMPOV,0.0
cat__customerID_5934-TSSAU,0.0
cat__customerID_5935-FCCNB,0.0
cat__customerID_5937-EORGB,0.0
cat__customerID_5939-SXWHM,0.0
cat__customerID_5939-XAIXZ,0.0
cat__customerID_5940-AHUHD,0.0
cat__customerID_5940-NFXKV,0.0
cat__customerID_5944-UGLLK,0.0
cat__customerID_5945-AZYHT,0.0
cat__customerID_5947-SGKCL,0.0
cat__customerID_5948-UJZLF,0.0
cat__customerID_5949-EBSQK,0.0
cat__customerID_5949-XIKAE,0.0
cat__customerID_5950-AAAGJ,0.0
cat__customerID_5954-BDFSG,0.0
cat__customerID_5955-EPOAZ,0.0
cat__customerID_5955-ERIHD,0.0
cat__customerID_5956-VKDTT,0.0
cat__customerID_5931-FLJJF,0.0
cat__customerID_5928-QLDHB,0.0
cat__customerID_5899-OUVKV,0.0
cat__customerID_5924-IFQTT,0.0
cat__customerID_5906-BFOZT,0.0
cat__customerID_5906-CVLHP,0.0
cat__customerID_5906-DVAPM,0.0
cat__customerID_5908-QMGOE,0.0
cat__customerID_5909-ECHUI,0.0
cat__customerID_5913-INRQV,0.0
cat__customerID_5914-DVBWJ,0.0
cat__customerID_5914-GXMDA,0.0
cat__customerID_5914-XRFQB,0.0
cat__customerID_5915-ANOEI,0.0
cat__customerID_5915-DGNVC,0.0
cat__customerID_5916-QEWPT,0.0
cat__customerID_5917-HBSDW,0.0
cat__customerID_5917-RYRMG,0.0
cat__customerID_5918-VUKWP,0.0
cat__customerID_5919-TMRGD,0.0
cat__customerID_5919-VCZYM,0.0
cat__customerID_5922-ABDVO,0.0
cat__customerID_5923-GXUOC,0.0
cat__customerID_5956-YHHRX,0.0
cat__customerID_5959-BELXA,0.0
cat__customerID_5960-MVTUK,0.0
cat__customerID_5960-WPXQM,0.0
cat__customerID_5989-PGKJB,0.0
cat__customerID_5993-BQHEA,0.0
cat__customerID_5993-JSUWV,0.0
cat__customerID_5995-LFTLE,0.0
cat__customerID_5995-OIGLP,0.0
cat__customerID_5995-SNNEW,0.0
cat__customerID_5995-WWKKG,0.0
cat__customerID_5996-DAOQL,0.0
cat__customerID_5996-EBTKM,0.0
cat__customerID_5997-OPVFA,0.0
cat__customerID_5998-DZLYR,0.0
cat__customerID_5998-VVEJY,0.0
cat__customerID_5999-LCXAO,0.0
cat__customerID_6000-APYLU,0.0
cat__customerID_6000-UKLWI,0.0
cat__customerID_6005-OBZPH,0.0
cat__customerID_6007-TCTST,0.0
cat__customerID_6008-NAIXK,0.0
cat__customerID_6010-DDPPW,0.0
cat__customerID_5989-OMNJE,0.0
cat__customerID_5989-AXPUC,0.0
cat__customerID_5986-WWXDV,0.0
cat__customerID_5976-JCJRH,0.0
cat__customerID_5961-VUSRV,0.0
cat__customerID_5965-GGPRW,0.0
cat__customerID_5966-EMAZU,0.0
cat__customerID_5968-HYJRZ,0.0
cat__customerID_5968-VXZLG,0.0
cat__customerID_5968-XQIVE,0.0
cat__customerID_5970-GHJAW,0.0
cat__customerID_5973-EJGDP,0.0
cat__customerID_5977-CKHON,0.0
cat__customerID_5985-TBABQ,0.0
cat__customerID_5980-BDHPY,0.0
cat__customerID_5980-NOPLP,0.0
cat__customerID_5981-ITEMU,0.0
cat__customerID_5981-ZVXOT,0.0
cat__customerID_5982-FPVQN,0.0
cat__customerID_5982-PSMKW,0.0
cat__customerID_5982-XMDEX,0.0
cat__customerID_5985-BEHZK,0.0
cat__customerID_5902-WBLSE,0.0
cat__customerID_5899-MQZZL,0.0
cat__customerID_5732-IKGQH,0.0
cat__customerID_5781-RFZRP,0.0
cat__customerID_5788-YPOEG,0.0
cat__customerID_5789-LDFXO,0.0
cat__customerID_5791-KAJFD,0.0
cat__customerID_5792-JALQC,0.0
cat__customerID_5793-YOLJN,0.0
cat__customerID_5795-BKOYE,0.0
cat__customerID_5795-KTGUD,0.0
cat__customerID_5797-APWZC,0.0
cat__customerID_5799-JRCZO,0.0
cat__customerID_5802-ADBRC,0.0
cat__customerID_5803-NQJZO,0.0
cat__customerID_5804-LEPIM,0.0
cat__customerID_5811-IWXYM,0.0
cat__customerID_5813-UECBU,0.0
cat__customerID_5815-HGGHV,0.0
cat__customerID_5816-JMLGY,0.0
cat__customerID_5816-QVHRX,0.0
cat__customerID_5816-SCGFC,0.0
cat__customerID_5821-MMEIL,0.0
cat__customerID_5787-KXGIY,0.0
cat__customerID_5781-BKHOP,0.0
cat__customerID_5898-IGSLP,0.0
cat__customerID_5780-INQIK,0.0
cat__customerID_5734-EJKXG,0.0
cat__customerID_5736-YEJAX,0.0
cat__customerID_5740-YHGTW,0.0
cat__customerID_5743-KHMNA,0.0
cat__customerID_5747-PMBSQ,0.0
cat__customerID_5748-RNCJT,0.0
cat__customerID_5751-USDBL,0.0
cat__customerID_5756-JYOJT,0.0
cat__customerID_5756-OZRIO,0.0
cat__customerID_5760-IFJOZ,0.0
cat__customerID_5760-WRAHC,0.0
cat__customerID_5762-TJXGK,0.0
cat__customerID_5766-FTRTS,0.0
cat__customerID_5766-XQXMQ,0.0
cat__customerID_5774-QPLTF,0.0
cat__customerID_5774-XZTQC,0.0
cat__customerID_5777-KJIRB,0.0
cat__customerID_5777-ZPQNC,0.0
cat__customerID_5778-BVOFB,0.0
cat__customerID_5825-XJOCM,0.0
cat__customerID_5827-MWCZK,0.0
cat__customerID_5828-AVIPD,0.0
cat__customerID_5828-DWPIL,0.0
cat__customerID_5863-OOKCL,0.0
cat__customerID_5868-CZJDR,0.0
cat__customerID_5871-DGTXZ,0.0
cat__customerID_5872-OEQNH,0.0
cat__customerID_5875-YPQFJ,0.0
cat__customerID_5876-QMYLD,0.0
cat__customerID_5879-HMFFH,0.0
cat__customerID_5879-SESNB,0.0
cat__customerID_5882-CMAZQ,0.0
cat__customerID_5883-GTGVD,0.0
cat__customerID_5884-FBCTL,0.0
cat__customerID_5884-GCYMI,0.0
cat__customerID_5886-VLQVU,0.0
cat__customerID_5887-IKKYO,0.0
cat__customerID_5889-LFOLL,0.0
cat__customerID_5893-PYOLZ,0.0
cat__customerID_5895-QSXOD,0.0
cat__customerID_5896-NPFWW,0.0
cat__customerID_5897-ZYEKH,0.0
cat__customerID_5862-BRIXZ,0.0
cat__customerID_5859-HZYLF,0.0
cat__customerID_5858-EAFCZ,0.0
cat__customerID_5843-TTHGI,0.0
cat__customerID_5829-NVSQN,0.0
cat__customerID_5832-TRLPB,0.0
cat__customerID_5834-ASPWA,0.0
cat__customerID_5835-BEQEU,0.0
cat__customerID_5837-LXSDN,0.0
cat__customerID_5839-SUYVZ,0.0
cat__customerID_5840-NVDCG,0.0
cat__customerID_5842-POCOP,0.0
cat__customerID_5844-QVTAT,0.0
cat__customerID_5857-TYBCJ,0.0
cat__customerID_5845-BZZIB,0.0
cat__customerID_5846-ABOBJ,0.0
cat__customerID_5846-NEQVZ,0.0
cat__customerID_5847-MXBEO,0.0
cat__customerID_5848-FHRFC,0.0
cat__customerID_5849-ASHZJ,0.0
cat__customerID_5854-KSRBJ,0.0
cat__customerID_5855-EIBDE,0.0
cat__customerID_5414-OFQCB,0.0
cat__customerID_5406-KGRMX,0.0
cat__customerID_5405-ZMYXQ,0.0
cat__customerID_5044-XDPYX,0.0
cat__customerID_5047-LHVLY,0.0
cat__customerID_5049-GLYVG,0.0
cat__customerID_5049-MUBWG,0.0
cat__customerID_5052-PNLOS,0.0
cat__customerID_5054-IEXZT,0.0
cat__customerID_5055-BRMNE,0.0
cat__customerID_5055-MGMGF,0.0
cat__customerID_5056-FIMPT,0.0
cat__customerID_5057-LCOUI,0.0
cat__customerID_5060-TQUQN,0.0
cat__customerID_5062-CJJKH,0.0
cat__customerID_5066-GFJMM,0.0
cat__customerID_5067-DGXLL,0.0
cat__customerID_5067-WJEUN,0.0
cat__customerID_5071-FBJFS,0.0
cat__customerID_5073-WXOYN,0.0
cat__customerID_5074-FBGHB,0.0
cat__customerID_5075-JSDKI,0.0
cat__customerID_5077-DXTCG,0.0
cat__customerID_5046-NUHWD,0.0
cat__customerID_5044-LRQAQ,0.0
cat__customerID_5014-GSOUQ,0.0
cat__customerID_5043-TRZWM,0.0
cat__customerID_5016-ETTFF,0.0
cat__customerID_5016-LIPDW,0.0
cat__customerID_5018-GWURO,0.0
cat__customerID_5018-HEKFO,0.0
cat__customerID_5019-GQVCR,0.0
cat__customerID_5020-ZSTTY,0.0
cat__customerID_5022-KVDQT,0.0
cat__customerID_5025-GOOKI,0.0
cat__customerID_5027-QPKTE,0.0
cat__customerID_5027-XWQHA,0.0
cat__customerID_5027-YOCXN,0.0
cat__customerID_5028-GZLDO,0.0
cat__customerID_5028-HTLJB,0.0
cat__customerID_5032-MIYKT,0.0
cat__customerID_5032-USPKF,0.0
cat__customerID_5035-BVCXS,0.0
cat__customerID_5035-PGZXH,0.0
cat__customerID_5038-ETMLM,0.0
cat__customerID_5039-LZRQT,0.0
cat__customerID_5081-NWSUP,0.0
cat__customerID_5084-OOVCJ,0.0
cat__customerID_5087-SUURX,0.0
cat__customerID_5088-QZLRL,0.0
cat__customerID_5127-BZENZ,0.0
cat__customerID_5129-HHMZC,0.0
cat__customerID_5129-JLPIS,0.0
cat__customerID_5130-IEKQT,0.0
cat__customerID_5130-YPIRV,0.0
cat__customerID_5131-PONJI,0.0
cat__customerID_5133-VRSAB,0.0
cat__customerID_5134-IKDAY,0.0
cat__customerID_5135-GRQJV,0.0
cat__customerID_5135-RDDQL,0.0
cat__customerID_5136-KCKGI,0.0
cat__customerID_5136-RGMZO,0.0
cat__customerID_5138-WVKYJ,0.0
cat__customerID_5140-FOMCQ,0.0
cat__customerID_5141-ZUVBH,0.0
cat__customerID_5143-EGQFK,0.0
cat__customerID_5143-WMWOG,0.0
cat__customerID_5144-PQCDZ,0.0
cat__customerID_5144-TVGLP,0.0
cat__customerID_5126-RCXYW,0.0
cat__customerID_5125-CNDSP,0.0
cat__customerID_5124-EOGYE,0.0
cat__customerID_5108-ADXWO,0.0
cat__customerID_5089-IFSDP,0.0
cat__customerID_5090-EMGTC,0.0
cat__customerID_5091-HFAZW,0.0
cat__customerID_5093-FEGLU,0.0
cat__customerID_5095-AESKG,0.0
cat__customerID_5095-ETBRJ,0.0
cat__customerID_5099-BAILX,0.0
cat__customerID_5103-MHMHY,0.0
cat__customerID_5110-CHOPY,0.0
cat__customerID_5122-CYFXA,0.0
cat__customerID_5115-GZDEL,0.0
cat__customerID_5115-SQAAU,0.0
cat__customerID_5117-IFGPS,0.0
cat__customerID_5117-ZSMHQ,0.0
cat__customerID_5118-MUEYH,0.0
cat__customerID_5119-KEPFY,0.0
cat__customerID_5119-NZPTV,0.0
cat__customerID_5120-ZBLAI,0.0
cat__customerID_5014-WUQMG,0.0
cat__customerID_5013-SBUIH,0.0
cat__customerID_5404-GGUKR,0.0
cat__customerID_4902-OHLSK,0.0
cat__customerID_4906-ZHGPK,0.0
cat__customerID_4908-XAXAY,0.0
cat__customerID_4909-JOUPP,0.0
cat__customerID_4910-AQFFX,0.0
cat__customerID_4910-GMJOT,0.0
cat__customerID_4911-BANWH,0.0
cat__customerID_4912-PIGUY,0.0
cat__customerID_4913-EHYUI,0.0
cat__customerID_4915-BFSXL,0.0
cat__customerID_4918-FYJNT,0.0
cat__customerID_4918-QLLIW,0.0
cat__customerID_4919-IKATY,0.0
cat__customerID_4919-MOAVT,0.0
cat__customerID_4922-CVPDX,0.0
cat__customerID_4923-ADWXJ,0.0
cat__customerID_4925-LMHOK,0.0
cat__customerID_4926-UMJZD,0.0
cat__customerID_4927-WWOOZ,0.0
cat__customerID_4929-BSTRX,0.0
cat__customerID_4903-CNOZC,0.0
cat__customerID_4900-MSOMT,0.0
cat__customerID_5012-YSPJJ,0.0
cat__customerID_4897-QSUYC,0.0
cat__customerID_4868-AADLV,0.0
cat__customerID_4871-JTKJF,0.0
cat__customerID_4872-JCVCA,0.0
cat__customerID_4872-VXRIL,0.0
cat__customerID_4877-EVATK,0.0
cat__customerID_4877-TSOFF,0.0
cat__customerID_4878-BUNFV,0.0
cat__customerID_4879-GZLFH,0.0
cat__customerID_4881-GQJTW,0.0
cat__customerID_4881-JVQOD,0.0
cat__customerID_4883-KCPZJ,0.0
cat__customerID_4883-QICIH,0.0
cat__customerID_4884-LEVMQ,0.0
cat__customerID_4884-TVUQF,0.0
cat__customerID_4890-VMUAV,0.0
cat__customerID_4891-NLUBA,0.0
cat__customerID_4893-GYUJU,0.0
cat__customerID_4895-TMWIR,0.0
cat__customerID_4896-CPRPF,0.0
cat__customerID_4929-ROART,0.0
cat__customerID_4929-XIHVW,0.0
cat__customerID_4931-TRZWN,0.0
cat__customerID_4933-BSAIP,0.0
cat__customerID_4976-LNFVV,0.0
cat__customerID_4979-HPRFL,0.0
cat__customerID_4980-URKXC,0.0
cat__customerID_4981-FLTMF,0.0
cat__customerID_4986-MXSFP,0.0
cat__customerID_4987-GQWPO,0.0
cat__customerID_4988-IQIGL,0.0
cat__customerID_4989-LIXVT,0.0
cat__customerID_4990-ALDGW,0.0
cat__customerID_4992-LTJNE,0.0
cat__customerID_4993-JCRGJ,0.0
cat__customerID_4994-OBRSZ,0.0
cat__customerID_4998-IKFSE,0.0
cat__customerID_4999-IEZLT,0.0
cat__customerID_5002-GCQFH,0.0
cat__customerID_5003-OKNNK,0.0
cat__customerID_5003-XZWWO,0.0
cat__customerID_5006-MXVRN,0.0
cat__customerID_5010-IPEAQ,0.0
cat__customerID_4973-RLZVI,0.0
cat__customerID_4973-MGTON,0.0
cat__customerID_4971-PUYQO,0.0
cat__customerID_4951-UKAAQ,0.0
cat__customerID_4933-IKULF,0.0
cat__customerID_4936-YPJNK,0.0
cat__customerID_4939-KYYPY,0.0
cat__customerID_4940-KHCWD,0.0
cat__customerID_4942-VZZOM,0.0
cat__customerID_4945-RVMTE,0.0
cat__customerID_4948-WBBKL,0.0
cat__customerID_4950-BDEUX,0.0
cat__customerID_4952-YSOGZ,0.0
cat__customerID_4967-WPNCF,0.0
cat__customerID_4955-VCWBI,0.0
cat__customerID_4957-SREEC,0.0
cat__customerID_4957-TIALW,0.0
cat__customerID_4957-TREIR,0.0
cat__customerID_4958-GZWIY,0.0
cat__customerID_4958-XCBDQ,0.0
cat__customerID_4959-JOSRX,0.0
cat__customerID_4962-CHQPW,0.0
cat__customerID_5146-CBVOE,0.0
cat__customerID_5148-HKFIR,0.0
cat__customerID_5148-ORICT,0.0
cat__customerID_5298-GSTLM,0.0
cat__customerID_5299-SJCZT,0.0
cat__customerID_5301-GAUUY,0.0
cat__customerID_5304-EFJLP,0.0
cat__customerID_5307-UVGNB,0.0
cat__customerID_5309-TAIKL,0.0
cat__customerID_5310-NOOVA,0.0
cat__customerID_5311-IHLEI,0.0
cat__customerID_5312-IRCFR,0.0
cat__customerID_5312-TSZVC,0.0
cat__customerID_5312-UXESG,0.0
cat__customerID_5313-FPXWG,0.0
cat__customerID_5315-CKEQK,0.0
cat__customerID_5317-FLPJF,0.0
cat__customerID_5318-IXUZF,0.0
cat__customerID_5320-BRKGK,0.0
cat__customerID_5321-NTRKC,0.0
cat__customerID_5322-TEUJK,0.0
cat__customerID_5322-ZSMZY,0.0
cat__customerID_5327-CNLUQ,0.0
cat__customerID_5299-RULOA,0.0
cat__customerID_5297-MDOIR,0.0
cat__customerID_5149-CUZUJ,0.0
cat__customerID_5296-PSYVW,0.0
cat__customerID_5261-QSHQM,0.0
cat__customerID_5268-DSMNQ,0.0
cat__customerID_5269-NRGDP,0.0
cat__customerID_5271-DBYSJ,0.0
cat__customerID_5274-XHAKY,0.0
cat__customerID_5275-PMFUT,0.0
cat__customerID_5275-SQEIZ,0.0
cat__customerID_5276-KQWHG,0.0
cat__customerID_5277-ZLOOR,0.0
cat__customerID_5278-PNYOX,0.0
cat__customerID_5281-BUZGT,0.0
cat__customerID_5285-MVEHD,0.0
cat__customerID_5286-YHCVC,0.0
cat__customerID_5287-QWLKY,0.0
cat__customerID_5288-AHOUP,0.0
cat__customerID_5293-WXJAK,0.0
cat__customerID_5294-DMSFH,0.0
cat__customerID_5294-IMHHT,0.0
cat__customerID_5295-PCJOO,0.0
cat__customerID_5327-XOKKY,0.0
cat__customerID_5329-KRDTM,0.0
cat__customerID_5334-JLAXU,0.0
cat__customerID_5336-UFNZP,0.0
cat__customerID_5378-IKEEG,0.0
cat__customerID_5380-XPJNZ,0.0
cat__customerID_5382-SOYZL,0.0
cat__customerID_5382-TEMLV,0.0
cat__customerID_5383-MMTWC,0.0
cat__customerID_5384-ZTTWP,0.0
cat__customerID_5385-SUIRI,0.0
cat__customerID_5386-THSLQ,0.0
cat__customerID_5387-ASZNZ,0.0
cat__customerID_5389-FFVKB,0.0
cat__customerID_5392-AKEMH,0.0
cat__customerID_5393-HJZSM,0.0
cat__customerID_5393-RXQSZ,0.0
cat__customerID_5394-MEITZ,0.0
cat__customerID_5394-SVGJV,0.0
cat__customerID_5396-IZEPB,0.0
cat__customerID_5397-NSKQG,0.0
cat__customerID_5397-TUPSH,0.0
cat__customerID_5399-ZIMKF,0.0
cat__customerID_5377-NDTOU,0.0
cat__customerID_5376-PCKNB,0.0
cat__customerID_5375-XLDOF,0.0
cat__customerID_5353-WILCI,0.0
cat__customerID_5337-IIWKZ,0.0
cat__customerID_5339-TJFEK,0.0
cat__customerID_5345-BMKWB,0.0
cat__customerID_5346-BZCHP,0.0
cat__customerID_5348-CAGXB,0.0
cat__customerID_5349-AZPEW,0.0
cat__customerID_5349-IECLD,0.0
cat__customerID_5351-QESIO,0.0
cat__customerID_5356-CSVSQ,0.0
cat__customerID_5372-FBKBN,0.0
cat__customerID_5356-RHIPP,0.0
cat__customerID_5360-LJCNJ,0.0
cat__customerID_5360-XGYAZ,0.0
cat__customerID_5364-EVNIB,0.0
cat__customerID_5366-IJEQJ,0.0
cat__customerID_5366-OBVMR,0.0
cat__customerID_5370-IIVVL,0.0
cat__customerID_5371-VYLSX,0.0
cat__customerID_5260-UMPWX,0.0
cat__customerID_5256-SKJGO,0.0
cat__customerID_5249-QYHEX,0.0
cat__customerID_5196-SGOAK,0.0
cat__customerID_5173-ZXXXL,0.0
cat__customerID_5174-ITUMV,0.0
cat__customerID_5174-RNGBH,0.0
cat__customerID_5175-AOBHI,0.0
cat__customerID_5175-WLYXL,0.0
cat__customerID_5176-LDKUH,0.0
cat__customerID_5176-LMJXE,0.0
cat__customerID_5176-OLSKT,0.0
cat__customerID_5177-RVZNU,0.0
cat__customerID_5180-UCIIQ,0.0
cat__customerID_5181-OABFK,0.0
cat__customerID_5183-KLYEM,0.0
cat__customerID_5183-SNMJQ,0.0
